Project;Baseline;Type;Requirement;ID;Version;Hierarchy #;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;RequireKey;Charm;Open Points;Hazard Remark;Harm;AFAP justification;Entry Type;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Hazard;Initial Risk Assessment;Residual Risk Assessment;Hazard Type;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;S1 Subsystem;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Independent power supply of protective position sensors,578163,12.1,2.4.12.1.1.2.3,""The protective position sensors (orbital, angular and for mecanum wheels) shall have an independent power supply from the other position sensors. Hint: The power supply for one position sensor shall be provided by the c-path, the power supply of the other position sensor shall be provided by p-path."",Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Judith Welzel,,,2021-02-02,2022-10-05  13:38:12,Peter Hefter,,independent_power_supply_protective_position_sensors,,,SFS,,,Requirement,Basic,System Integration Test,NEW,empty,Not Determined,Not determined,Not determined,Measure,Accepted,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,MainU,,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Safe power supply of protection module hardware;578164;2.1;2.4.12.1.1.2.4;<XREF>578161</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2021-02-02;2021-08-07  15:04:52;Yesin Gasmi (EXT);;safe_power_supply_protection_hardware;;;SFS;;;Headline;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Prevent incorrect movement execution - mecanum,595374,2.7,2.4.12.1.1.2.5,<XREF>563729</XREF>,Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Johannes Schmidt,,,2022-03-18,2022-03-18  11:00:53,Johannes Schmidt,,prevent_incorrect_movement_mecanum,,,,,,Headline,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,Service Personnel,Environment"",S1M,VB10,MCU,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Collision detection fails due to sleeping error in P path,571872,1.3,2.4.12.1.1.3,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-10-20,2022-09-26  16:58:04,Klaus-Peter Fichtner (EXT),,,,,,HS_042,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,3-B,3-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,Service Personnel,System,Environment"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,C,Med,B,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Self-test of protection module hardware;571874;1.1;2.4.12.1.1.3.1;<XREF>571864</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-10-20;2021-08-07  15:04:19;Yesin Gasmi (EXT);;self-test_protection_hardware;;;SFS;;;Headline;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Self-test of the collision sensors,571873,14.0,2.4.12.1.1.3.2,""The functionality of the collision sensors shall be tested at startup and continuously during operation (no connection). When an error in the collision detection system is detected, the system shall stop all motorized movements and show an error message to the operator. Subsequent movements are allowed with collision mode speed. For detailed behaviour, see collision detection requirements <XREF>563490</XREF> and <XREF>563719</XREF>."",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-10-20,2022-07-28  09:21:57,Johannes Schmidt,,self-test_collision_sensors,,,SFS,,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,Accepted,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,MCU,,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reliable design of collision sensors;571876;7.0;2.4.12.1.1.3.3;The collision sensors shall be designed reliably for an expected service life of 10 years (e. g. for an electro-mechanical switch e. g. 100.000 switching cycles).;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;2020-10-20;2022-08-03  13:17:09;Johannes Schmidt;;design_collision_sensors;;;;;;Requirement;Basic;System Integration Test;none;n.a.;Not Determined;Not determined;Not determined;Measure;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MainU;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Warning - Check collision sensors,563492,4.0,2.4.12.1.1.3.4,""WARNINGCause: Undetected failure of the collision sensors.Risk: Risk of collision, risk of injury to patient or operator, risk of damage to the system or other equipment.Remedy: Perform a daily check of the collision sensors at the chassis and the C-arm according to the steps below. Check that the collision sensors are functioning and verify that if a collision has been detected all motorized movements are stopped immediately. Messages must be displayed."",Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Judith Welzel,,,2020-08-05,2022-02-09  16:35:32,Johannes Schmidt,,um_check_collision_sensors,,,,,,Requirement,Basic,System Integration Test,EXPORT,User Manual,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,,S1M,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Unintentional activation of movement due to technical failure (without the operator's request / approval),563645,2.8,2.4.12.1.1.4,""Unintentional activation of movement due to technical failure (without the operator's request / approval):Technical failure, movement button failure, generatedMovement command gets generated by wrong CAN telegram via EMC influences"",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-06,2022-09-26  16:51:56,Klaus-Peter Fichtner (EXT),,,,,,HS_042,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,3-C,3-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,Service Personnel,System,Environment"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,D,Med,B,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Continuous activation of movements with redundant paths,563646,3.4,2.4.12.1.1.4.1,<XREF>562377</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-06,2022-09-13  17:18:18,Johannes Schmidt,,dead_mans_push_buttons,,,,,,Headline,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,Accepted,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User"",S1M,VB10,""HICSwitch,MCU,HICForceControl,HICHandControl"",,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - EMC compliance - emissions and immunity and pass / fail criteria,578359,1.1,2.4.12.1.1.4.2,<XREF>562015</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2021-02-09,2021-08-07  15:04:55,Yesin Gasmi (EXT),,EMC_s1,,,,,,Headline,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,NotForTC,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""AppHost,Batt,ColS,DapS,DSMonS,FDmedium,FDmediumV,FDsmall,FDsmallV,FDmediumH,FDsmallH,FLC,HICTouchCon,IOC,MainU,MCU,PowerU,TrolleyU,XCU,XGen,SysCabl,HICForceControl,HICHandControl"",,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),User does not pay attention to feet in the movement path during movement (intended): System drives over toes,563622,1.8,2.4.12.1.1.5,,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-06,2022-09-26  16:51:56,Klaus-Peter Fichtner (EXT),,,,,,HS_042,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,3-C,3-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,Service Personnel,System,Environment"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,D,Med,B,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Mechanical safety - allowed gaps mecanum,563625,11.0,2.4.12.1.1.5.1,""The gaps between the floor and chassis cover around the mecanum wheels shall be < 35 mm according to IEC 60601-1 table 20 (adult foot). In addition to that, all areas of possible crushing between the covers and the floor shall be covered by <XREF>563490</XREF>."",Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Judith Welzel,,,2020-08-06,2022-09-29  15:09:43,Johannes Schmidt,,mech_safety_gaps_mecanum,,,""IEC 60601-1 cl. 9.2.2.2, cl. 9.2.2.4.1, cl. 9.2.2.4.4"",,,Requirement,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,MainU,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - warning label risk of crushing foot,599924,2.0,2.4.12.1.1.5.2,<XREF>562271</XREF>,Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Johannes Schmidt,,,2022-09-12,2022-09-12  10:13:38,Johannes Schmidt,,hm_label_warning_crushing_foot,,,,,,Headline,Basic,System Test,none,empty,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,Service Personnel"",S1D,VB10,,,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),""User does not pay attention to obstacles in the movement path during movement (intended): User reaction, uncontrolled speed, etc"",563636,2.7,2.4.12.1.1.6,""User does not pay attention to obstacles in the movement path during movement (intended):User reacts too slowly to obstaclesSystem drives too fast for user reactions (by design, normal condition) or unpredictably (technical failures)Miscommunication in the ORSimultaneous movements of other equipment and the systemBad overview, structures and equipment covered by sterile drapes"",Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-06,2022-09-26  16:51:56,Klaus-Peter Fichtner (EXT),,,,,,HS_042,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,3-C,3-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,Service Personnel,System,Environment"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,D,Med,B,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Set speed values,563638,3.0,2.4.12.1.1.6.1,""The system sets the movement speeds according to different modes and control, see <XREF>569146</XREF>, and in order to meet the overtravel limits <XREF>562465</XREF>?and to not exceed the speed limits <XREF>563486</XREF> in normal conditions."",Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Judith Welzel,,,2020-08-06,2022-06-17  09:48:48,Johannes Schmidt,,set_speed_values,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""MainU,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Maximum overtravel values,563639,4.2,2.4.12.1.1.6.2,<XREF>562465</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-06,2021-08-07  15:03:49,Yesin Gasmi (EXT),,max_overtravel_values,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""MainU,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - System speed limits;563640;3.2;2.4.12.1.1.6.3;<XREF>563486</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-08-06;2021-08-07  15:04:08;Yesin Gasmi (EXT);;speed_limits;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Collision detection,563641,4.2,2.4.12.1.1.6.4,<XREF>563490</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-06,2021-08-07  15:03:49,Yesin Gasmi (EXT),,collision_detection,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""MainU,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Collision detection at rear side of the chassis,563642,3.2,2.4.12.1.1.6.5,<XREF>563491</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-06,2021-08-07  15:03:49,Yesin Gasmi (EXT),,collision_detection_rear_side,,,,,,Headline,Basic,n.a.,none,n.a.,Not Determined,Not determined,Not determined,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""MainU,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - Warning - General risk of collisions;563643;3.3;2.4.12.1.1.6.6;<XREF>563493</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-08-06;2021-08-07  15:04:05;Yesin Gasmi (EXT);;um_risk_collision_general;;;;;;Headline;Basic;n.a.;EXPORT;User Manual;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),Reference - Emergency stop at every point of motorized movement activation,563644,1.2,2.4.12.1.1.6.7,<XREF>562345</XREF>,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-06,2021-08-07  15:03:49,Yesin Gasmi (EXT),,EmergencyStopMovement_s1,,,,,,Headline,Basic,System Integration Test,none,n.a.,Not Determined,Not determined,Not determined,Measure,Accepted,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,,S1M,VB10,""HICTouchCon,MCU"",,,,,,,,,,,,,NotDetermined,,,,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),System does not move according to control parameters: Resulting system speed too high due to technical error,563674,3.7,2.4.12.1.1.7,System does not move according to control parameters: Resulting system speed is too high due to technical error in the control system:SW error in control system (e. g. wrong speed is set by control system)Random HW error in control system,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-07,2022-09-26  16:51:56,Klaus-Peter Fichtner (EXT),,,,,,HS_042,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,3-B,3-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,Service Personnel,System,Environment"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,C,Med,B,"
PS_S1;Current Baseline;06H_Risk_Analysis (06H);Reference - System speed limits;563676;1.2;2.4.12.1.1.7.1;<XREF>563486</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;2020-08-07;2021-08-07  15:03:49;Yesin Gasmi (EXT);;speed_limits;;;;;;Headline;Basic;n.a.;none;n.a.;Not Determined;Not determined;Not determined;Measure;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;MCU;;;;;;;;;;;;;NotDetermined;;;;
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),System does not move according to control parameters: System accelerates hazardously (e. g. max. possible by design),563679,2.7,2.4.12.1.1.8,System does not move according to control parameters: System accelerates hazardously (e. g. max. possible by design) and speed limit might be reached """"too late""""SW error in control system (e. g. wrong acceleration is set by control system)Random HW error in control system,Approved,Unassigned,Judith Welzel,Judith,Welzel,Judith Welzel,,,2020-08-07,2022-09-26  16:51:56,Klaus-Peter Fichtner (EXT),,,,,,HS_042,See general justifications in the introduction which apply here.,Headline,Basic,n.a.,none,n.a.,Not Determined,3-B,3-A,Cause,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,No,None,,""Patient,User,Service Personnel,System,Environment"",S1M,VB10,,,,,,,,,,,,,,NotDetermined,C,Med,B,"
"PS_S1,Current Baseline,06H_Risk_Analysis (06H),System acceleration and deceleration limits,563680,10.0,2.4.12.1.1.8.1,""The system shall limit the acceleration and deceleration so that tipping over of the system is prevented. In case the acceleration / deceleration threshold is exceeded, the system shall stop all motorized movements.?Note: Safety architecture C + P, see <XREF>561860</XREF> and <XREF>543971</XREF>.For design constraints for single fault safety, see <XREF>578311</XREF>."",Approved,Unassigned,Johannes Schmidt,Johannes,Schmidt,Judith Welzel,,,2020-08-07,2022-06-17  09:00:53,Johannes Schmidt,,limit_acceleration_deceleration,,,SFS,#Haz07,""Risk control measures are in place and reduce the risk as far as possible without adversely affecting the benefit-risk-ratio. Compliance to applicable regulations, technical standards and other design requirements limits the probability of occurrence of the scenario. Service activities ensure to maintain the integrity of the design and detect degradations. The operator manual warns to take care of potential crushing zones and requires the appropriate carefullness when releasing system movements, especially when additional parts are mounted at the C-arm, e. g. for navigation. Additional mitigations are not deemed to further reduce or prevent the risk of collision. Post market surveillance and complaint handling are in place to identify specific issues."",Requirement,Basic,System Integration Test,none,n.a.,Not Determined,2-C,2-B,Measure,TBD,NotDetermined,NotDetermined,NotDetermined,NotDetermined,Yes,None,,""Patient,User,System"",S1M,VB10,MCU,,,,,,,,,,,,,NotDetermined,E,Low,D,"
