;Project;Baseline;Type;Hierarchy #;Section;Chapter;Function;Hazard;Cause;Measure;ID;Entry Type;Hazard Type;RequireKey;Requirement;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;Charm;Open Points;S1 Subsystem;Hazard Remark;Harm;AFAP justification;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Initial Risk Assessment;Residual Risk Assessment;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration
238;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.2.3;4;12.0;1.0;3.0;2.0;3.0;563651;R;Measure;orientation_indication_remote_controls;Orientation indication for remote movement controls;For control modules where the operator can switch his / her orientation towards the system, the affected control shall indicate the currently selected location of the operator in relation to the system movements.For controls or buttons which have several functions, it shall be clearly indicated to the operator, which function is currently selected. Note: The operator has the possibility to check the subsequent movement.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;06.08.2020;03.09.2021 09:50;Judith Welzel;;;;MCU,HICHandControl;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;Moving parts;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
239;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.2.4;4;12.0;1.0;3.0;2.0;4.0;564191;H;Measure;dead_mans_push_buttons;Reference - Continuous activation of movements with redundant paths;<XREF>562377</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;HICButtonCon,HICSwitch,HICTouchCon,MCU,HICForceControl,HICHandControl;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
240;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.2.5;4;12.0;1.0;3.0;2.0;5.0;563652;H;Measure;set_speed_values;Reference - Set speed values;The system sets the movement speeds according to different modes and control, see <XREF>569146</XREF>, and in order to meet the overtravel limits <XREF>562465</XREF>?and to not exceed the speed limits <XREF>563486</XREF> in normal conditions.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;06.08.2020;17.06.2022 09:49;Johannes Schmidt;;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
241;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.2.6;4;12.0;1.0;3.0;2.0;6.0;563655;H;Measure;max_overtravel_values;Reference - Maximum overtravel values;<XREF>562465</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;06.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
242;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.2.7;4;12.0;1.0;3.0;2.0;7.0;563654;H;Measure;speed_limits;Reference - System speed limits;<XREF>563486</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;06.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
243;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.2.8;4;12.0;1.0;3.0;2.0;8.0;563656;H;Measure;collision_detection;Reference - Collision detection;<XREF>563490</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;06.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
244;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.2.9;4;12.0;1.0;3.0;2.0;9.0;563657;H;Measure;collision_detection_rear_side;Reference - Collision detection at rear side of the chassis;<XREF>563491</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;06.08.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
245;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.2.10;4;12.0;1.0;3.0;2.0;10.0;563658;H;Measure;EmergencyStopMovement_s1;Reference - Emergency stop at every point of motorized movement activation;<XREF>562345</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;06.08.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;HICTouchCon,MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
246;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.2.11;4;12.0;1.0;3.0;2.0;11.0;563659;H;Measure;um_risk_collision_general;Reference - Warning - General risk of collisions;<XREF>563493</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;06.08.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;n.a.;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
247;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.3;4;12.0;1.0;3.0;3.0;;563671;H;Cause;;System moves in wrong direction due to technical error (intentional movement): force handles;System moves in wrong direction due to technical error (intentional movement):FD force handle technical errorChassis force handle error (one side or both sides);Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.08.2020;26.09.2022 17:05;Klaus-Peter Fichtner (EXT);;;;;;HS_041;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-B;2-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Moving parts;Patient,User,Service Personnel;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;C;
248;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.3.1;4;12.0;1.0;3.0;3.0;1.0;563672;R;Measure;deactivate_chassis_handle;Deactivate whole chassis handle when error in movement activation is detected;When an error in the movement activation circuit in one side of the chassis handle is detected, movement activation from the whole chassis handle shall be inhibited. Note: This is checked during startup.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.08.2020;26.09.2022 08:21;Johannes Schmidt;;;;MCU,HICForceControl;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Moving parts;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
249;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.3.2;4;12.0;1.0;3.0;3.0;2.0;563673;R;Measure;check_plausibility_sensors;Plausibility check for sensors in movement control elements;The system shall permanently check the plausibility of analogue sensor outputs for movement control of the force handle sensors and the hand control joystick during movement activation. When a significant implausible deviation is detected, movement initiated from this control location shall be stopped and inhibited and an error message shall be shown as long as the malfunction is present.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.08.2020;02.03.2022 10:38;Ingo Hollenborg;;;;MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Moving parts;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
250;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.4;4;12.0;1.0;3.0;4.0;;563683;H;Cause;;System does not move according to control parameters, does not follow the planned movement path due to external factors;System does not move according to control parameters, does not follow the planned movement path due to external factors (while maintaining speed limits etc.):Grip is suddenly removed, fluids on the floor, partiallyObstacles on the floor: cables,...Uneven floorDoorsteps in the waySystem moves onto an inclined planeSlip of one or more wheels (correct speeds and directions of all drives,  contamination of the wheels…), resulting movement direction of system is not correctAdditional components / accessories are mounted on the system;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.08.2020;26.09.2022 17:05;Klaus-Peter Fichtner (EXT);;;;;;HS_041;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-C;2-B;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Moving parts;;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Low;C;
251;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.4.1;4;12.0;1.0;3.0;4.0;1.0;563684;R;Measure;main_unit_movement_shock_detection;Main Unit movement shock detection;The system shall check the movement for significant shocks.If a significant shock is detected, motorized movements shall be stopped (but not inhibited) and an appropriate error message shall be displayed?to the user, so that the user can decide to keep or delete stored positions.?This is relevant in cases when the collision detection of the system has not been activated.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;07.08.2020;24.08.2022 10:59;Johannes Schmidt;;;;MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;Moving parts;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
252;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.4.2;4;12.0;1.0;3.0;4.0;2.0;563685;H;Measure;set_speed_values;Reference - Set speed values;The system sets the movement speeds according to different modes and control, see <XREF>569146</XREF>, and in order to meet the overtravel limits <XREF>562465</XREF>?and to not exceed the speed limits <XREF>563486</XREF> in normal conditions.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.08.2020;17.06.2022 09:50;Johannes Schmidt;;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
253;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.4.3;4;12.0;1.0;3.0;4.0;3.0;564164;H;Measure;max_overtravel_values;Reference - Maximum overtravel values;<XREF>562465</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;11.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
254;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.4.4;4;12.0;1.0;3.0;4.0;4.0;563687;H;Measure;speed_limits;Reference - System speed limits;<XREF>563486</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
255;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.4.5;4;12.0;1.0;3.0;4.0;5.0;563688;H;Measure;dead_mans_push_buttons;Reference - Continuous activation of movements with redundant paths;<XREF>562377</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.08.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;HICButtonCon,HICSwitch,HICTouchCon,MCU,HICForceControl,HICHandControl;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
256;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.4.6;4;12.0;1.0;3.0;4.0;6.0;563689;R;Measure;cable_deflectors;Cable deflectors and wheel protection;The wheels shall be equipped with cable deflectors and cover at the upper side to prevent entanglement of external objects in the wheels and prevent external mechanical influence (cables, other disturbing parts which could get caught in the wheels).;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.08.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MainU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
257;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.4.7;4;12.0;1.0;3.0;4.0;7.0;563018;H;Measure;docNav_additional_weight;Reference - Weight restriction mounting external components;<XREF>563734</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;Supplier;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
258;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.4.8;4;12.0;1.0;3.0;4.0;8.0;561948;H;Measure;um_weight_limit_additional_components;Reference - Warning - Weight limit for additionally mounted components;<XREF>563735</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;29.07.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;empty;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
259;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.5;4;12.0;1.0;3.0;5.0;;563690;H;Cause;;System does not move according to control parameters, does not follow the planned movement path due to technical errors;System does not move according to control parameters due to failure of the control system (while maintaining speed limits etc.):Wrong single wheel speed and direction incorrect (e. g. SW error, random HW error…)Wrong path is calculated or incorrectly translated into system movements (SW..)Technical error, e. g. wrong movement direction of one axle / drive, resulting in wrong trajectory (e. g. one castor of one wheel is blocked, but the motor control can still manage to bring the correct speed and positions, nevertheless this results in a incorrect movement path due to the resulting forces);Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.08.2020;26.09.2022 17:05;Klaus-Peter Fichtner (EXT);;;;;;HS_041;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;2-B;2-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Moving parts;Patient,User,Service Personnel;S1M;VB10;;;;;;;;;;;;;NotDetermined;C;Low;B;
260;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.5.1;4;12.0;1.0;3.0;5.0;1.0;563691;H;Measure;main_unit_movement_shock_detection;Reference - Main Unit shock detection;<XREF>563684</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.08.2020;24.08.2022 11:30;Johannes Schmidt;;;;MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;Moving parts;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
261;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2.4.12.1.3.5.2;4;12.0;1.0;3.0;5.0;2.0;599809;H;Measure;positioning_accuracy;Reference - Positioning accuracy;<XREF>564155</XREF>;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Johannes Schmidt;;;24.08.2022;24.08.2022 11:32;Johannes Schmidt;;;;MainU,MCU;;;;Basic;System Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;
