;Project;Baseline;Type;Section;Chapter;Function;Hazard;Cause;Measure;Hierarchy #;ID;Entry Type;Hazard Type;RequireKey;Requirement;Description;Status;Priority;Owner;Owner (First Name);Owner (Last Name);Created By;Responsible;Registered Interest;Created On;Last Modified On;Modified By;Source;Charm;Open Points;S1 Subsystem;Hazard Remark;Harm;AFAP justification;Kano Ranking;Test Level;Rearrange Operation;Rearrange Reason;Initial Risk Assessment;Residual Risk Assessment;Validation Procedure State;New;Export;Level of Requirements;Level of Test;Usability;Domain;Applicable Generic Hazard;Hazard Effect To;System S1;Target Release S1;System IGS-Platform;Target Release IGS-Platform;System PreOPlan;Target Release PreOPlan;System ISS;IGS-Platform Subsystem;Target Release ISS;System S3;Target Release S3;S3 Subsystem;System NavSim;Target Release NavSim;Traced System;P1 before;P2 before;P1 after;Polarion Migration;Hierarchy
119;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.1;563485;Headline;Measure;flat_control_elements;Reference - Control elements protected against unintended movement activation;<XREF>562378</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;05.08.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;HICButtonCon,HICTouchCon,HICForceControl,HICHandControl;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '1']
120;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.2;578331;Headline;Measure;set_speed_values;Reference - Set speed values;The system sets the movement speeds according to different modes and control, see <XREF>569146</XREF>, and in order to meet the overtravel limits <XREF>562465</XREF>?and to not exceed the speed limits <XREF>563486</XREF> in normal conditions.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;08.02.2021;17.06.2022 09:47;Johannes Schmidt;;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '2']
121;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.3;578316;Headline;Measure;max_overtravel_values;Reference - Maximum overtravel values;<XREF>562465</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;07.02.2021;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MainU,MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '3']
122;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.4;578332;Headline;Measure;speed_limits;Reference - System speed limits;<XREF>563486</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;08.02.2021;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MCU;;;;Basic;n.a.;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '4']
123;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.5;563488;Requirement;Measure;prerequisites_fast_drive;Prerequisites for fast drive mode;Prerequisites for fast drive mode: Vertical axle shall be in the max. downwards position and the C-arm in the upright position (orbital/angular = 0° +/- 5° tolerance). The correct position shall be detected single fault safe. The trolley-chassis cable shall be disconnected from the main unit.Note: Safety architecture C + P, see <XREF>561860</XREF> and <XREF>543971</XREF>.For design constraints for single fault safety, see <XREF>578311</XREF>.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;05.08.2020;17.06.2022 09:00;Johannes Schmidt;;;;MainU,MCU;SFS;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '5']
124;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.6;578291;Headline;Measure;collision_detection;Reference - Collision detection;<XREF>563490</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;04.02.2021;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MainU,MCU;"SFSIEC 60601-1; 9.2.2.4.4 Other RISK CONTROL measuresIEC 60601-2-54; 201.9.2.3.1 Unintended movementIEC 60601-2-43; 201.9.2.4 Emergency stopping devices + aa)";;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '6']
125;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.7;578358;Headline;Measure;collision_detection_rear_side;Reference - Collision detection at rear side of the chassis and FD;<XREF>563491</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;09.02.2021;07.08.2021 15:05;Yesin Gasmi (EXT);;;;;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '7']
126;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.8;571916;Requirement;Measure;collision_detection_other_axles;Collision detection via position change of other axles;Position changes of motorized axles which are not used for motorized movements shall be detected (although the brakes of orb. and ang. axles e. g. are activated each during other motorized movements, they can be overridden manually).In case a non-expected position change of more than +/- 5° is detected, all motorized movements shall stop.Hint: The system may be configured to stop at even lower thresholds < 5°.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;22.10.2020;12.09.2022 11:34;Johannes Schmidt;;;;MainU,MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '8']
127;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.9;563493;Requirement;Measure;um_risk_collision_general;Warning - General risk of collisions;WARNINGCause: System movements.Risk: Risk of collision, risk of injury to patient or operator, risk of damage to the system or other equipment.Remedy: Ensure that movements are released only if neither the operator, the patient, other persons or other equipment cannot be endangered.Always pay attention to possible collisions during movements.Make sure that nobody is standing inside the danger area.Ensure that collision sensors of the system are not covered by any accessories e.g., drape fixtures,  which would unintentionally activate or prevent activation of the collision detection system.Remove any objects from collision area, e.g. injector or infusion stand.Body penetrating objects introduced in the patient (e.g. catheter, biopsy / kyphoplasty needle) must not be actuated by system movements.Special care is required when the system has already detected a collision situation.Use the emergency stop if required.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;05.08.2020;11.10.2022 11:22;Johannes Schmidt;;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '9']
128;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.10;563494;Headline;Measure;dead_mans_push_buttons;Reference - Continuous activation of movements with redundant paths;<XREF>562377</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;05.08.2020;07.08.2021 15:05;Yesin Gasmi (EXT);;;;HICButtonCon,HICSwitch,HICTouchCon;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '10']
129;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;1;2.4.12.1.1.1.11;563495;Headline;Measure;EmergencyStopMovement_s1;Reference - Emergency stop at every point of motorized movement activation;<XREF>562345</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;05.08.2020;07.08.2021 15:03;Yesin Gasmi (EXT);;;;HICTouchCon,MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '1', '11']
130;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;2;2.4.12.1.1.2;571868;Headline;Cause;;Speed limits are exceeded due to sleeping or unexpected error in P path;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;20.10.2020;26.09.2022 16:58;Klaus-Peter Fichtner (EXT);;;;;;HS_042;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;3-B;3-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel,System,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;C;Med;B;;['2', '4', '12', '1', '1', '2']
131;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;2;2.4.12.1.1.2.1;571869;Headline;Measure;self-test_protection_hardware;Reference - Self-test of protection module hardware;<XREF>571864</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;20.10.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MCU;SFS;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '2', '1']
132;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;2;2.4.12.1.1.2.2;571870;Requirement;Measure;Positioning_validity_of_motorized_axes;Positioning validity of motorized axes;During every movement in orbital or in angular direction, a comparison between their protective position sensors and their position sensors used by the control system shall be executed. When an error is detected, motorized movements of the affected axle shall be inhibited. Note1: This replaces a regular self-test at startup. This is also required since the protective position sensors do not provide safe positions according to SIL2 or higher. Note2:The movement stop affects all system drives. Movements from the not affected drive can be initiated directly again.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;20.10.2020;19.08.2022 10:59;Rudolf Siebenhaar;;;;MainU,MCU;SFS;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '2', '2']
133;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;2;2.4.12.1.1.2.3;578163;Requirement;Measure;independent_power_supply_protective_position_sensors;Independent power supply of protective position sensors;The protective position sensors (orbital, angular and for mecanum wheels) shall have an independent power supply from the other position sensors. Hint: The power supply for one position sensor shall be provided by the c-path, the power supply of the other position sensor shall be provided by p-path.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;02.02.2021;05.10.2022 13:38;Peter Hefter;;;;MainU;SFS;;;Basic;System Integration Test;NEW;empty;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '2', '3']
134;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;2;2.4.12.1.1.2.4;578164;Headline;Measure;safe_power_supply_protection_hardware;Reference - Safe power supply of protection module hardware;<XREF>578161</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;02.02.2021;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MCU;SFS;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '2', '4']
135;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;2;2.4.12.1.1.2.5;595374;Headline;Measure;prevent_incorrect_movement_mecanum;Reference - Prevent incorrect movement execution - mecanum;<XREF>563729</XREF>;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Johannes Schmidt;;;18.03.2022;18.03.2022 11:00;Johannes Schmidt;;;;MCU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,Service Personnel,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '2', '5']
136;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;3;2.4.12.1.1.3;571872;Headline;Cause;;Collision detection fails due to sleeping error in P path;;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;20.10.2020;26.09.2022 16:58;Klaus-Peter Fichtner (EXT);;;;;;HS_042;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;3-B;3-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel,System,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;C;Med;B;;['2', '4', '12', '1', '1', '3']
137;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;3;2.4.12.1.1.3.1;571874;Headline;Measure;self-test_protection_hardware;Reference - Self-test of protection module hardware;<XREF>571864</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;20.10.2020;07.08.2021 15:04;Yesin Gasmi (EXT);;;;MCU;SFS;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '3', '1']
138;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;3;2.4.12.1.1.3.2;571873;Requirement;Measure;self-test_collision_sensors;Self-test of the collision sensors;The functionality of the collision sensors shall be tested at startup and continuously during operation (no connection). When an error in the collision detection system is detected, the system shall stop all motorized movements and show an error message to the operator. Subsequent movements are allowed with collision mode speed. For detailed behaviour, see collision detection requirements <XREF>563490</XREF> and <XREF>563719</XREF>.;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;20.10.2020;28.07.2022 09:21;Johannes Schmidt;;;;MCU;SFS;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '3', '2']
139;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;3;2.4.12.1.1.3.3;571876;Requirement;Measure;design_collision_sensors;Reliable design of collision sensors;The collision sensors shall be designed reliably for an expected service life of 10 years (e. g. for an electro-mechanical switch e. g. 100.000 switching cycles).;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;20.10.2020;03.08.2022 13:17;Johannes Schmidt;;;;MainU;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '3', '3']
140;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;3;2.4.12.1.1.3.4;563492;Requirement;Measure;um_check_collision_sensors;Warning - Check collision sensors;WARNINGCause: Undetected failure of the collision sensors.Risk: Risk of collision, risk of injury to patient or operator, risk of damage to the system or other equipment.Remedy: Perform a daily check of the collision sensors at the chassis and the C-arm according to the steps below. Check that the collision sensors are functioning and verify that if a collision has been detected all motorized movements are stopped immediately. Messages must be displayed.;Approved;Unassigned;Johannes Schmidt;Johannes;Schmidt;Judith Welzel;;;05.08.2020;09.02.2022 16:35;Johannes Schmidt;;;;;;;;Basic;System Integration Test;EXPORT;User Manual;Not determined;Not determined;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;Yes;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '3', '4']
141;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;4;2.4.12.1.1.4;563645;Headline;Cause;;Unintentional activation of movement due to technical failure (without the operator's request / approval);Unintentional activation of movement due to technical failure (without the operator's request / approval):Technical failure, movement button failure, generatedMovement command gets generated by wrong CAN telegram via EMC influences;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;06.08.2020;26.09.2022 16:51;Klaus-Peter Fichtner (EXT);;;;;;HS_042;See general justifications in the introduction which apply here.;Basic;n.a.;none;n.a.;3-C;3-A;TBD;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User,Service Personnel,System,Environment;S1M;VB10;;;;;;;;;;;;;NotDetermined;D;Med;B;;['2', '4', '12', '1', '1', '4']
142;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;4;2.4.12.1.1.4.1;563646;Headline;Measure;dead_mans_push_buttons;Reference - Continuous activation of movements with redundant paths;<XREF>562377</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;06.08.2020;13.09.2022 17:18;Johannes Schmidt;;;;HICSwitch,MCU,HICForceControl,HICHandControl;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;Accepted;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;Patient,User;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '4', '1']
143;PS_S1;Current Baseline;06H_Risk_Analysis (06H);2;4;12;1;1;4;2.4.12.1.1.4.2;578359;Headline;Measure;EMC_s1;Reference - EMC compliance - emissions and immunity and pass / fail criteria;<XREF>562015</XREF>;Approved;Unassigned;Judith Welzel;Judith;Welzel;Judith Welzel;;;09.02.2021;07.08.2021 15:04;Yesin Gasmi (EXT);;;;AppHost,Batt,ColS,DapS,DSMonS,FDmedium,FDmediumV,FDsmall,FDsmallV,FDmediumH,FDsmallH,FLC,HICTouchCon,IOC,MainU,MCU,PowerU,TrolleyU,XCU,XGen,SysCabl,HICForceControl,HICHandControl;;;;Basic;System Integration Test;none;n.a.;Not determined;Not determined;NotForTC;NotDetermined;NotDetermined;NotDetermined;NotDetermined;No;None;;;S1M;VB10;;;;;;;;;;;;;NotDetermined;;;;;['2', '4', '12', '1', '1', '4', '2']
